,filename,width,height,class,xmin,ymin,xmax,ymax
684,lawson_35.6952678_139.7938504_180.png,640,640,lawson,389,110,638,303
685,lawson_35.545351_139.648043_180.png,640,640,lawson,480,75,635,244
686,lawson_35.545351_139.648043_180.png,640,640,lawson,487,324,539,374
687,lawson_35.463268_139.508091_240.png,640,640,lawson,201,291,407,326
688,lawson_35.722907_139.644069_240.png,640,640,lawson,1,229,639,321
689,lawson_35.722907_139.644069_240.png,640,640,lawson,33,366,71,394
690,lawson_35.595161_139.524206_0.png,640,640,lawson,431,304,583,327
691,lawson_35.507686_139.613801_0.png,640,640,lawson,322,293,637,336
692,7-eleven_35.6048331_139.6716855_60.png,640,640,7_eleven,125,201,639,311
693,7-eleven_35.6048331_139.6716855_60.png,640,640,7_eleven,118,159,159,211
694,family mart_35.6627646_139.7829019_180.png,640,640,family_mart,126,284,273,317
695,family mart_35.576316999999996_139.73208219999998_240.png,640,640,family_mart,226,210,639,311
696,family mart_35.576316999999996_139.73208219999998_240.png,640,640,family_mart,374,252,480,298
697,family mart_35.576316999999996_139.73208219999998_240.png,640,640,family_mart,156,343,185,382
698,family mart_35.6407564_139.5996428_120.png,640,640,family_mart,269,274,413,328
699,family mart_35.6407564_139.5996428_120.png,640,640,family_mart,311,293,364,319
700,lawson_35.6173653_139.7066423_0.png,640,640,lawson,184,265,388,325
701,lawson_35.650618_139.756069_300.png,640,640,lawson,184,289,451,321
702,lawson_35.518597_139.672554_240.png,640,640,lawson,423,260,639,308
703,lawson_35.7594059_139.4711972_0.png,640,640,lawson,1,300,87,332
704,lawson_35.7594059_139.4711972_0.png,640,640,lawson,269,305,401,324
705,lawson_35.672121_139.8660426_240.png,640,640,lawson,1,247,342,315
706,lawson_35.672121_139.8660426_240.png,640,640,lawson,346,324,363,351
707,lawson_35.672121_139.8660426_240.png,640,640,lawson,351,140,385,196
708,lawson_35.61375_139.724635_120.png,640,640,lawson,344,221,640,331
709,7-eleven_35.6783061_139.6926159_0.png,640,640,7_eleven,2,172,282,304
710,lawson_35.696372_139.72544_60.png,640,640,lawson,408,288,638,323
711,lawson_35.5367812_140.1195572_0.png,640,640,lawson,1,253,256,313
712,lawson_35.6764732_139.7696754_60.png,640,640,lawson,1,298,188,331
713,family mart_35.6452953_139.66950459999998_180.png,640,640,family_mart,411,152,639,298
714,family mart_35.6452953_139.66950459999998_180.png,640,640,family_mart,432,229,526,288
715,family mart_35.6452953_139.66950459999998_180.png,640,640,family_mart,463,318,489,410
716,lawson_35.746878_139.701891_240.png,640,640,lawson,202,312,309,334
717,lawson_35.746878_139.701891_240.png,640,640,lawson,303,370,320,410
718,lawson_35.574743_139.601062_60.png,640,640,lawson,1,286,168,318
719,lawson_35.574743_139.601062_60.png,640,640,lawson,261,254,291,297
720,family mart_35.57545770000001_139.55683390000002_0.png,640,640,family_mart,292,302,356,333
721,family mart_35.5652092_139.7134868_120.png,640,640,family_mart,1,171,391,323
722,family mart_35.5652092_139.7134868_120.png,640,640,family_mart,340,290,375,318
723,lawson_35.63620110000001_139.6945338_180.png,640,640,lawson,99,290,296,324
724,7-eleven_35.573855_139.71835_180.png,640,640,7_eleven,127,296,346,324
725,lawson_35.574743_139.601062_0.png,640,640,lawson,488,212,539,283
726,lawson_35.574743_139.601062_0.png,640,640,lawson,194,302,390,319
727,family mart_35.693057_139.702425_120.png,640,640,family_mart,311,215,455,278
728,family mart_35.56090220000001_139.5940929_60.png,640,640,family_mart,1,253,51,298
729,family mart_35.648617200000004_139.7500034_60.png,640,640,family_mart,211,222,546,312
730,family mart_35.648617200000004_139.7500034_60.png,640,640,family_mart,313,269,377,302
731,family mart_35.4376399_139.6426039_120.png,640,640,family_mart,276,91,639,298
732,family mart_35.4376399_139.6426039_120.png,640,640,family_mart,377,147,618,269
733,family mart_35.4376399_139.6426039_120.png,640,640,family_mart,405,311,448,467
734,7-eleven_35.6540323_139.7958112_120.png,640,640,7_eleven,1,266,249,324
735,7-eleven_35.6037066_139.7067003_0.png,640,640,7_eleven,256,245,639,314
736,family mart_35.5536218_139.6461361_60.png,640,640,family_mart,284,301,406,336
737,family mart_35.5536218_139.6461361_60.png,640,640,family_mart,359,288,378,314
738,lawson_35.5148186_139.6510622_240.png,640,640,lawson,2,272,243,321
739,lawson_35.5148186_139.6510622_240.png,640,640,lawson,301,336,316,353
740,lawson_35.5148186_139.6510622_240.png,640,640,lawson,290,212,314,245
741,lawson_35.67690400000001_139.600381_60.png,640,640,lawson,1,258,201,307
742,family mart_35.6761792_139.6771328_180.png,640,640,family_mart,221,66,638,312
743,family mart_35.6761792_139.6771328_180.png,640,640,family_mart,199,282,223,307
744,family mart_35.6761792_139.6771328_180.png,640,640,family_mart,354,183,471,255
745,family mart_35.64899929999999_139.6235634_0.png,640,640,family_mart,488,95,546,157
746,family mart_35.64899929999999_139.6235634_0.png,640,640,family_mart,545,241,635,299
747,family mart_35.64899929999999_139.6235634_0.png,640,640,family_mart,577,314,632,424
748,lawson_35.729274_139.660422_180.png,640,640,lawson,315,166,638,308
749,lawson_35.729274_139.660422_180.png,640,640,lawson,246,177,287,233
750,family mart_35.618035_139.7062086_120.png,640,640,family_mart,504,222,639,308
751,lawson_35.6370347_139.6817359_300.png,640,640,lawson,211,242,638,299
752,lawson_35.5909989_139.7274773_60.png,640,640,lawson,87,276,238,315
753,lawson_35.730193_139.886202_0.png,640,640,lawson,294,167,637,303
754,lawson_35.730193_139.886202_0.png,640,640,lawson,258,183,282,230
755,7-eleven_35.6001798_139.728112_120.png,640,640,7_eleven,347,305,373,331
756,7-eleven_35.6001798_139.728112_120.png,640,640,7_eleven,428,324,461,357
757,family mart_35.6917745_139.9251419_180.png,640,640,family_mart,1,222,431,324
758,family mart_35.6917745_139.9251419_180.png,640,640,family_mart,422,294,441,317
759,lawson_35.684541_139.91695_180.png,640,640,lawson,275,259,544,321
760,lawson_35.689017_139.812711_60.png,640,640,lawson,1,147,375,345
761,lawson_35.689017_139.812711_60.png,640,640,lawson,373,318,395,343
762,family mart_35.6956698_139.7926192_240.png,640,640,family_mart,1,220,225,298
763,family mart_35.6956698_139.7926192_240.png,640,640,family_mart,196,134,225,185
764,family mart_35.634732799999995_139.7133677_0.png,640,640,family_mart,199,275,418,313
765,family mart_35.634732799999995_139.7133677_0.png,640,640,family_mart,489,207,511,234
766,7-eleven_35.61131_139.647838_120.png,640,640,7_eleven,185,281,406,322
767,lawson_35.608784_140.115204_0.png,640,640,lawson,151,293,424,324
768,lawson_35.608784_140.115204_0.png,640,640,lawson,421,296,440,314
769,lawson_35.510471_139.6173_0.png,640,640,lawson,107,273,359,324
770,lawson_35.510471_139.6173_0.png,640,640,lawson,357,264,373,289
771,family mart_35.5535995_139.5401233_300.png,640,640,family_mart,1,174,261,293
772,lawson_35.6618068_139.8761153_120.png,640,640,lawson,467,275,638,323
773,lawson_35.608405_139.726691_120.png,640,640,lawson,351,222,639,307
774,lawson_35.6159584_139.5651667_180.png,640,640,lawson,401,293,523,323
775,family mart_35.5963039_139.5188593_120.png,640,640,family_mart,461,261,638,319
776,lawson_35.699439_140.004981_60.png,640,640,lawson,254,169,638,312
777,lawson_35.699439_140.004981_60.png,640,640,lawson,228,278,249,305
778,family mart_35.448688_139.993603_60.png,640,640,family_mart,373,208,397,237
779,lawson_35.571276_139.662664_60.png,640,640,lawson,446,252,637,313
780,lawson_35.7226595_139.5136698_120.png,640,640,lawson,449,265,639,317
781,lawson_35.730491_139.521661_0.png,640,640,lawson,52,288,276,315
782,family mart_35.6609016_139.58357790000002_300.png,640,640,family_mart,202,282,375,327
783,family mart_35.6609016_139.58357790000002_300.png,640,640,family_mart,268,296,301,319
784,family mart_35.595298_139.70839980000002_180.png,640,640,family_mart,271,317,422,334
785,7-eleven_35.596986_139.5503549_120.png,640,640,7_eleven,119,232,347,299
786,lawson_35.77194_139.645956_0.png,640,640,lawson,1,231,194,302
787,lawson_35.656922_139.530609_120.png,640,640,lawson,13,195,386,263
788,lawson_35.656922_139.530609_120.png,640,640,lawson,394,112,432,164
789,lawson_35.5504294_139.7142899_300.png,640,640,lawson,1,222,194,321
790,lawson_35.5504294_139.7142899_300.png,640,640,7_eleven,328,238,355,275
791,lawson_35.5504294_139.7142899_300.png,640,640,7_eleven,382,186,637,326
792,7-eleven_35.573855_139.71835_120.png,640,640,7_eleven,364,257,639,326
793,family mart_35.5427854_139.64076200000002_120.png,640,640,family_mart,511,191,543,231
794,family mart_35.5427854_139.64076200000002_120.png,640,640,family_mart,39,295,103,333
795,family mart_35.6892273_139.69892140000002_120.png,640,640,family_mart,1,256,260,319
796,family mart_35.6892273_139.69892140000002_120.png,640,640,family_mart,247,255,268,295
797,7-eleven_35.6077898_139.7290794_300.png,640,640,7_eleven,428,171,639,279
798,7-eleven_35.5984294_139.7037888_180.png,640,640,7_eleven,1,250,201,319
799,7-eleven_35.5984294_139.7037888_180.png,640,640,7_eleven,201,304,284,333
800,7-eleven_35.5984294_139.7037888_180.png,640,640,7_eleven,282,288,302,314
801,lawson_35.6982664_139.8264296_60.png,640,640,lawson,1,207,326,318
802,family mart_35.509663_139.42411769999998_120.png,640,640,family_mart,1,200,226,298
803,family mart_35.509663_139.42411769999998_120.png,640,640,family_mart,349,258,383,302
804,family mart_35.6096669_139.6768586_120.png,640,640,family_mart,432,259,547,311
805,family mart_35.6096669_139.6768586_120.png,640,640,family_mart,556,269,574,313
806,family mart_35.5739528_139.7086763_180.png,640,640,family_mart,163,302,327,328
807,family mart_35.5739528_139.7086763_180.png,640,640,family_mart,392,158,421,204
808,family mart_35.5739528_139.7086763_180.png,640,640,family_mart,400,338,417,364
809,lawson_35.56332769999999_139.7139693_180.png,640,640,lawson,284,255,640,295
810,family mart_35.583904499999996_139.63079630000001_0.png,640,640,family_mart,407,114,637,300
811,family mart_35.583904499999996_139.63079630000001_0.png,640,640,family_mart,396,214,430,257
812,family mart_35.583904499999996_139.63079630000001_0.png,640,640,family_mart,418,97,462,145
813,family mart_35.583904499999996_139.63079630000001_0.png,640,640,family_mart,383,350,411,386
814,family mart_35.5496137_139.6337283_60.png,640,640,family_mart,1,90,30,138
815,family mart_35.5496137_139.6337283_60.png,640,640,family_mart,1,350,20,380
816,family mart_35.5535995_139.5401233_120.png,640,640,family_mart,585,254,639,310
817,family mart_35.5535995_139.5401233_120.png,640,640,family_mart,589,350,620,382
818,family mart_35.5535995_139.5401233_120.png,640,640,family_mart,534,240,573,272
819,lawson_35.6600383_139.9027443_300.png,640,640,lawson,189,96,247,156
820,lawson_35.6600383_139.9027443_300.png,640,640,lawson,282,244,476,286
821,family mart_35.6536544_139.90297019999997_240.png,640,640,family_mart,2,257,191,326
822,family mart_35.6536544_139.90297019999997_240.png,640,640,family_mart,25,274,96,305
823,family mart_35.6536544_139.90297019999997_240.png,640,640,family_mart,290,241,312,271
824,lawson_35.66969539999999_139.8152421_300.png,640,640,lawson,493,269,637,312
825,family mart_35.6138734_139.691633_120.png,640,640,family_mart,249,142,280,195
826,family mart_35.6138734_139.691633_120.png,640,640,family_mart,385,271,637,326
827,family mart_35.5349909_139.69479040000002_180.png,640,640,family_mart,448,230,479,276
828,family mart_35.6090173_139.66282890000002_120.png,640,640,family_mart,371,72,637,303
829,family mart_35.6090173_139.66282890000002_120.png,640,640,family_mart,294,239,315,260
830,family mart_35.518556_139.7180611_300.png,640,640,family_mart,146,317,248,329
831,lawson_35.542032_139.607731_0.png,640,640,lawson,340,278,637,324
832,family mart_35.6072304_139.7313897_240.png,640,640,family_mart,73,226,309,317
833,family mart_35.6072304_139.7313897_240.png,640,640,family_mart,282,245,301,275
834,family mart_35.5126795_139.4221129_180.png,640,640,family_mart,349,229,639,321
835,family mart_35.5126795_139.4221129_180.png,640,640,family_mart,352,221,382,269
836,family mart_35.646634999999996_139.6712868_0.png,640,640,family_mart,1,190,485,312
837,family mart_35.646634999999996_139.6712868_0.png,640,640,family_mart,13,214,222,283
838,family mart_35.646634999999996_139.6712868_0.png,640,640,family_mart,82,315,113,452
839,lawson_35.7269701_139.7113648_300.png,640,640,lawson,311,29,405,181
840,family mart_35.5540352_139.7396558_0.png,640,640,family_mart,346,117,638,263
841,lawson_35.675555_139.81637_240.png,640,640,lawson,1,196,314,312
842,lawson_35.675555_139.81637_240.png,640,640,lawson,237,327,256,358
843,7-eleven_35.6424015_139.6688566_120.png,640,640,7_eleven,489,190,639,281
844,7-eleven_35.6424015_139.6688566_120.png,640,640,7_eleven,399,314,425,374
845,lawson_35.76409_139.804112_0.png,640,640,lawson,381,190,639,318
846,lawson_35.5787654_139.7340781_60.png,640,640,lawson,4,155,433,339
847,lawson_35.5713927_139.7239917_180.png,640,640,lawson,246,241,638,310
848,lawson_35.5713927_139.7239917_180.png,640,640,lawson,225,283,246,313
849,family mart_35.6761792_139.6771328_240.png,640,640,family_mart,2,130,362,258
850,family mart_35.6761792_139.6771328_240.png,640,640,family_mart,111,171,259,231
851,family mart_35.56800339999999_139.6000113_180.png,640,640,family_mart,396,282,639,323
852,family mart_35.560970899999994_139.671253_0.png,640,640,family_mart,342,199,639,325
853,family mart_35.560970899999994_139.671253_0.png,640,640,family_mart,335,248,355,277
854,family mart_35.560970899999994_139.671253_0.png,640,640,family_mart,357,295,393,317
855,family mart_35.6700722_139.8619539_240.png,640,640,family_mart,1,269,119,320
856,family mart_35.6700722_139.8619539_240.png,640,640,family_mart,161,249,199,290
857,lawson_35.697238_139.981234_0.png,640,640,lawson,368,261,639,316
858,family mart_35.647509299999996_139.6691539_0.png,640,640,family_mart,259,175,637,326
859,family mart_35.683251500000004_139.62570480000002_300.png,640,640,family_mart,2,179,399,329
860,7-eleven_35.5739557_139.7012392_300.png,640,640,7_eleven,1,193,392,307
861,7-eleven_35.5739557_139.7012392_300.png,640,640,7_eleven,385,150,409,192
862,7-eleven_35.6065164_139.7432614_180.png,640,640,7_eleven,1,252,245,319
863,7-eleven_35.6065164_139.7432614_180.png,640,640,7_eleven,302,290,319,310
864,family mart_35.646634999999996_139.6712868_300.png,640,640,family_mart,268,172,639,315
865,family mart_35.646634999999996_139.6712868_300.png,640,640,family_mart,238,150,279,214
866,7-eleven_35.5971326_139.6682232_240.png,640,640,7_eleven,1,231,231,321
867,family mart_35.5316748_139.4517837_0.png,640,640,family_mart,573,303,615,336
868,lawson_35.6982664_139.8264296_0.png,640,640,lawson,282,257,640,295
869,family mart_35.536285799999995_139.56145980000002_120.png,640,640,family_mart,106,264,234,314
870,lawson_35.8248281_139.5759482_300.png,640,640,lawson,209,269,312,314
871,family mart_35.6956698_139.7926192_120.png,640,640,family_mart,387,216,639,306
872,family mart_35.5535995_139.5401233_240.png,640,640,family_mart,1,242,483,295
873,family mart_35.5535995_139.5401233_240.png,640,640,family_mart,70,308,86,380
874,family mart_35.5535995_139.5401233_240.png,640,640,family_mart,6,252,102,283
875,lawson_35.614331_139.741454_120.png,640,640,lawson,2,224,353,317
876,lawson_35.682854_139.772104_0.png,640,640,lawson,497,261,639,321
877,7-eleven_35.6096632_139.496084_180.png,640,640,7_eleven,193,55,639,291
878,lawson_35.6153608_139.6253333_0.png,640,640,lawson,1,205,248,301
879,family mart_35.713392600000006_139.98850769999999_0.png,640,640,family_mart,220,205,639,295
880,family mart_35.713392600000006_139.98850769999999_0.png,640,640,family_mart,170,229,222,296
881,family mart_35.713392600000006_139.98850769999999_0.png,640,640,family_mart,237,253,314,284
882,family mart_35.713392600000006_139.98850769999999_0.png,640,640,family_mart,272,314,289,384
883,family mart_35.713392600000006_139.98850769999999_0.png,640,640,family_mart,179,259,219,294
884,7-eleven_35.5892728_139.6785631_60.png,640,640,7_eleven,70,253,242,306
885,7-eleven_35.5892728_139.6785631_60.png,640,640,7_eleven,1,221,38,293
886,lawson_35.519197_139.705924_120.png,640,640,lawson,143,195,185,233
887,family mart_35.669369700000004_139.81663480000003_60.png,640,640,family_mart,306,219,639,314
888,family mart_35.64899929999999_139.6235634_120.png,640,640,family_mart,2,245,302,324
889,family mart_35.64899929999999_139.6235634_120.png,640,640,family_mart,105,276,202,308
890,family mart_35.64899929999999_139.6235634_120.png,640,640,family_mart,121,328,140,407
891,7-eleven_35.682216_139.701778_300.png,640,640,7_eleven,167,281,347,328
892,lawson_35.661515_139.665983_240.png,640,640,lawson,1,29,283,286
893,lawson_35.661515_139.665983_240.png,640,640,lawson,252,14,313,133
894,family mart_35.7053583_139.66421119999998_300.png,640,640,family_mart,2,198,332,308
895,family mart_35.7053583_139.66421119999998_300.png,640,640,family_mart,130,228,284,285
896,family mart_35.7053583_139.66421119999998_300.png,640,640,family_mart,333,207,364,253
897,family mart_35.58889190000001_139.56702380000002_180.png,640,640,family_mart,177,236,210,291
898,family mart_35.58889190000001_139.56702380000002_180.png,640,640,family_mart,299,306,504,329
899,family mart_35.58889190000001_139.56702380000002_180.png,640,640,family_mart,187,350,203,376
900,family mart_35.606877000000004_139.6789001_240.png,640,640,family_mart,116,214,154,264
901,family mart_35.606877000000004_139.6789001_240.png,640,640,family_mart,78,300,148,332
902,lawson_35.6723056_139.4779967_0.png,640,640,lawson,325,234,563,276
903,7-eleven_35.6215874_139.7055425_120.png,640,640,7_eleven,1,241,165,317
904,7-eleven_35.6215874_139.7055425_120.png,640,640,7_eleven,168,349,189,382
905,lawson_35.6137112_139.641365_120.png,640,640,lawson,325,245,638,322
906,family mart_35.6259778_139.7131106_120.png,640,640,family_mart,1,208,156,297
907,family mart_35.6259778_139.7131106_120.png,640,640,family_mart,156,238,200,302
908,lawson_35.7064213_139.9575116_0.png,640,640,lawson,270,256,638,319
909,lawson_35.7064213_139.9575116_0.png,640,640,lawson,280,342,290,361
910,family mart_35.6508546_139.6373273_120.png,640,640,family_mart,462,269,511,302
911,family mart_35.6508546_139.6373273_120.png,640,640,family_mart,471,207,510,257
912,family mart_35.6508546_139.6373273_120.png,640,640,family_mart,510,339,528,364
913,lawson_35.6074501_139.6692268_180.png,640,640,lawson,1,133,416,293
914,family mart_35.5342652_139.5462886_0.png,640,640,family_mart,463,245,637,314
915,family mart_35.47403970000001_139.62887690000002_60.png,640,640,family_mart,51,267,366,317
916,family mart_35.47403970000001_139.62887690000002_60.png,640,640,family_mart,349,339,361,357
917,family mart_35.5681078_139.70420369999997_180.png,640,640,family_mart,2,247,202,327
918,family mart_35.5681078_139.70420369999997_180.png,640,640,family_mart,208,231,228,259
919,lawson_35.726736_139.808094_300.png,640,640,lawson,1,279,304,317
920,family mart_35.5478396_139.5908498_300.png,640,640,family_mart,207,329,226,352
921,lawson_35.542032_139.607731_120.png,640,640,lawson,206,253,242,288
922,lawson_35.542032_139.607731_120.png,640,640,lawson,2,281,130,325
923,lawson_35.59844_139.630546_240.png,640,640,lawson,108,277,474,321
924,lawson_35.59844_139.630546_240.png,640,640,lawson,520,159,582,223
925,7-eleven_35.55165300000001_139.680394_180.png,640,640,7_eleven,1,291,247,316
926,lawson_35.724329_139.624256_180.png,640,640,lawson,2,185,234,300
927,lawson_35.724329_139.624256_180.png,640,640,lawson,161,296,206,390
928,lawson_35.724329_139.624256_180.png,640,640,lawson,39,403,83,450
929,family mart_35.55518060000001_139.54731759999999_240.png,640,640,family_mart,201,279,242,302
930,family mart_35.55518060000001_139.54731759999999_240.png,640,640,family_mart,237,281,295,325
931,family mart_35.55518060000001_139.54731759999999_240.png,640,640,family_mart,199,279,292,323
932,family mart_35.6525479_139.6377784_240.png,640,640,family_mart,295,248,639,320
933,family mart_35.6525479_139.6377784_240.png,640,640,family_mart,375,281,458,312
934,family mart_35.6949378_139.8727344_60.png,640,640,family_mart,2,226,489,312
935,family mart_35.6949378_139.8727344_60.png,640,640,family_mart,471,275,506,319
936,family mart_35.47403970000001_139.62887690000002_300.png,640,640,family_mart,449,290,471,316
937,lawson_35.7040348_139.6135523_240.png,640,640,lawson,1,176,360,327
938,lawson_35.6099548_139.7116093_180.png,640,640,lawson,370,210,639,316
939,lawson_35.683775_139.781399_240.png,640,640,lawson,1,260,310,302
940,lawson_35.683775_139.781399_240.png,640,640,lawson,276,302,292,386
941,lawson_35.683775_139.781399_240.png,640,640,lawson,1,296,51,370
942,family mart_35.688363200000005_139.70295869999998_180.png,640,640,family_mart,318,2,637,295
943,family mart_35.688363200000005_139.70295869999998_180.png,640,640,family_mart,334,122,494,279
944,family mart_35.688363200000005_139.70295869999998_180.png,640,640,family_mart,469,350,514,429
945,lawson_35.6015668_139.5101375_300.png,640,640,lawson,1,322,192,347
946,family mart_35.52972020000001_139.67577519999998_300.png,640,640,family_mart,452,263,639,317
947,family mart_35.52972020000001_139.67577519999998_300.png,640,640,family_mart,319,195,347,238
948,lawson_35.6764732_139.7696754_300.png,640,640,lawson,435,298,638,336
949,lawson_35.6764732_139.7696754_300.png,640,640,lawson,439,291,456,310
950,lawson_35.549873_139.745573_180.png,640,640,lawson,95,204,144,249
951,lawson_35.549873_139.745573_180.png,640,640,lawson,251,253,639,319
952,lawson_35.730491_139.521661_300.png,640,640,lawson,334,291,508,329
953,lawson_35.730491_139.521661_300.png,640,640,lawson,259,266,277,291
954,7-eleven_35.595717_139.738845_240.png,640,640,7_eleven,389,262,639,320
955,family mart_35.5349909_139.69479040000002_240.png,640,640,family_mart,374,128,637,274
956,family mart_35.5349909_139.69479040000002_240.png,640,640,family_mart,239,250,261,288
957,family mart_35.5469281_139.70733159999997_120.png,640,640,family_mart,126,306,161,320
958,family mart_35.5469281_139.70733159999997_120.png,640,640,family_mart,201,293,422,322
959,family mart_35.5469281_139.70733159999997_120.png,640,640,family_mart,573,216,617,257
960,family mart_35.5627481_139.74334009999998_300.png,640,640,family_mart,384,286,639,326
961,family mart_35.5627481_139.74334009999998_300.png,640,640,family_mart,555,295,625,312
962,family mart_35.5629306_139.6277255_0.png,640,640,family_mart,1,269,79,312
963,7-eleven_35.5675516_139.7337651_300.png,640,640,7_eleven,345,348,382,416
964,7-eleven_35.5675516_139.7337651_300.png,640,640,7_eleven,421,223,638,302
965,lawson_35.661216_139.783801_300.png,640,640,lawson,1,229,261,317
966,lawson_35.72685_139.577232_300.png,640,640,lawson,221,228,470,310
967,family mart_35.6110342_139.71142319999998_180.png,640,640,family_mart,2,188,187,302
968,family mart_35.6110342_139.71142319999998_180.png,640,640,family_mart,199,90,246,152
969,7-eleven_35.63171700000001_139.710954_300.png,640,640,7_eleven,48,267,379,331
970,7-eleven_35.63171700000001_139.710954_300.png,640,640,7_eleven,92,345,120,372
971,lawson_35.567889_139.691674_240.png,640,640,lawson,442,228,638,312
972,family mart_35.693057_139.702425_180.png,640,640,family_mart,6,108,243,283
973,family mart_35.693057_139.702425_180.png,640,640,family_mart,97,188,221,271
974,family mart_35.6164266_139.62360869999998_60.png,640,640,family_mart,431,308,459,340
975,lawson_35.614946_139.522286_240.png,640,640,lawson,1,203,466,313
976,family mart_35.693822999999995_139.7853932_120.png,640,640,family_mart,1,281,139,315
977,family mart_35.693822999999995_139.7853932_120.png,640,640,family_mart,13,289,78,310
978,lawson_35.7031219_139.9878708_240.png,640,640,lawson,1,172,271,312
979,lawson_35.7031219_139.9878708_240.png,640,640,lawson,280,191,304,214
980,7-eleven_35.5648271_139.7177357_180.png,640,640,7_eleven,529,229,637,302
981,7-eleven_35.5648271_139.7177357_180.png,640,640,7_eleven,459,241,497,277
982,lawson_35.61375_139.724635_240.png,640,640,lawson,1,227,285,315
983,lawson_35.61375_139.724635_240.png,640,640,lawson,240,205,258,234
984,family mart_35.560447499999995_139.7148447_0.png,640,640,family_mart,533,221,557,259
985,family mart_35.474854799999996_139.5937731_60.png,640,640,family_mart,292,316,441,333
986,family mart_35.6091834_139.7042067_300.png,640,640,family_mart,348,358,374,408
987,family mart_35.6091834_139.7042067_300.png,640,640,family_mart,369,199,639,308
988,lawson_35.54799210000001_139.5088604_180.png,640,640,lawson,63,181,104,221
989,lawson_35.54799210000001_139.5088604_180.png,640,640,lawson,99,264,428,317
990,lawson_35.72365300000001_139.491313_240.png,640,640,lawson,178,138,246,210
991,lawson_35.72365300000001_139.491313_240.png,640,640,lawson,406,279,638,320
992,lawson_35.7007572_139.5602811_240.png,640,640,lawson,197,255,402,316
993,lawson_35.7007572_139.5602811_240.png,640,640,lawson,201,197,240,255
994,lawson_35.7007572_139.5602811_240.png,640,640,lawson,215,330,243,360
995,family mart_35.6115819_140.1197736_300.png,640,640,family_mart,587,264,639,305
996,lawson_35.7161838_139.7812552_0.png,640,640,lawson,373,230,639,317
997,lawson_35.7161838_139.7812552_0.png,640,640,lawson,359,258,378,280
998,lawson_35.7161838_139.7812552_0.png,640,640,lawson,509,284,551,403
999,family mart_35.6736459_139.6701145_60.png,640,640,family_mart,469,260,639,331
1000,family mart_35.6736459_139.6701145_60.png,640,640,family_mart,516,286,590,320
1001,family mart_35.624742_139.6965084_0.png,640,640,family_mart,447,258,639,312
1002,family mart_35.626726500000004_139.7351247_240.png,640,640,family_mart,2,127,312,302
1003,lawson_35.67690400000001_139.600381_0.png,640,640,lawson,313,274,410,333
1004,7-eleven_35.6215874_139.7055425_0.png,640,640,7_eleven,259,233,640,317
1005,lawson_35.6572932_139.7828242_300.png,640,640,lawson,49,220,121,256
1006,lawson_35.6572932_139.7828242_300.png,640,640,lawson,241,41,639,214
1007,lawson_35.7208757_139.7797618_300.png,640,640,lawson,230,228,577,296
1008,family mart_35.5496137_139.6337283_0.png,640,640,family_mart,277,293,313,320
1009,family mart_35.5496137_139.6337283_0.png,640,640,family_mart,305,204,319,240
1010,family mart_35.733630700000006_139.85049469999998_300.png,640,640,family_mart,191,293,337,333
1011,lawson_35.7080782_139.952973_180.png,640,640,lawson,208,255,639,325
1012,lawson_35.7080782_139.952973_180.png,640,640,lawson,100,241,151,293
1013,lawson_35.683775_139.781399_180.png,640,640,lawson,297,232,575,320
1014,lawson_35.683775_139.781399_180.png,640,640,lawson,309,318,333,354
1015,lawson_35.683775_139.781399_180.png,640,640,lawson,520,287,559,402
1016,lawson_35.7121653_139.7043228_0.png,640,640,lawson,1,241,108,289
1017,lawson_35.73408879999999_139.7116838_60.png,640,640,lawson,137,292,357,321
1018,lawson_35.73408879999999_139.7116838_60.png,640,640,lawson,233,234,256,271
1019,lawson_35.519197_139.705924_60.png,640,640,lawson,2,279,229,320
1020,lawson_35.519197_139.705924_60.png,640,640,lawson,368,215,399,253
1021,family mart_35.57262559999999_139.7369082_240.png,640,640,family_mart,113,226,350,315
1022,family mart_35.57262559999999_139.7369082_240.png,640,640,family_mart,349,224,371,304
1023,family mart_35.6956698_139.7926192_180.png,640,640,family_mart,165,261,437,305
1024,family mart_35.6956698_139.7926192_180.png,640,640,family_mart,401,122,428,189
1025,lawson_35.7104546_139.8592428_240.png,640,640,lawson,356,234,638,317
1026,lawson_35.7104546_139.8592428_240.png,640,640,lawson,335,270,354,303
1027,lawson_35.510471_139.6173_60.png,640,640,lawson,2,276,113,319
1028,lawson_35.510471_139.6173_60.png,640,640,lawson,116,246,142,279
1029,family mart_35.60412000000001_139.7034052_300.png,640,640,family_mart,1,253,163,323
1030,family mart_35.60412000000001_139.7034052_300.png,640,640,family_mart,187,221,216,253
1031,lawson_35.7071619_139.756056_300.png,640,640,lawson,2,254,139,305
1032,lawson_35.7071619_139.756056_300.png,640,640,lawson,253,345,264,369
1033,family mart_35.518556_139.7180611_240.png,640,640,family_mart,377,314,464,334
1034,family mart_35.518556_139.7180611_240.png,640,640,family_mart,484,350,509,374
1035,family mart_35.647509299999996_139.6691539_300.png,640,640,family_mart,484,181,638,322
1036,family mart_35.5629306_139.6277255_240.png,640,640,family_mart,302,264,639,321
1037,family mart_35.5629306_139.6277255_240.png,640,640,family_mart,278,265,303,305
1038,family mart_35.5629306_139.6277255_240.png,640,640,family_mart,505,276,590,302
